"No.","Time","Source","Destination","Protocol","Length","Info","Window"
"595","4.931688","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"596","4.931688","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=717199 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"597","4.931688","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=718659 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"598","4.932037","192.168.1.122","130.192.1.34","TCP","54","64177  >  443 [ACK] Seq=734 Ack=720119 Win=595456 Len=0","2326"
"599","4.932502","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"600","4.932502","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=721579 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"601","4.932502","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=723039 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"602","4.932502","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"603","4.932502","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=725959 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"604","4.932502","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=727419 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"605","4.932502","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"606","4.932502","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=730339 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"607","4.932502","130.192.1.34","192.168.1.122","TCP","1514","443  >  64177 [ACK] Seq=731799 Ack=734 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"608","4.932502","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
