"No.","Time","Source","Destination","Protocol","Length","Info","Window"
"65","2.443669","130.192.1.34","192.168.1.122","TLSv1.2","1259","Application Data","245"
"66","2.443669","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=11847 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"67","2.443669","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=13307 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"68","2.443669","130.192.1.34","192.168.1.122","TLSv1.2","1259","Application Data","245"
"69","2.443669","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=15972 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"70","2.443968","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=17432 Win=131328 Len=0","513"
"71","2.448599","192.168.1.122","130.192.1.34","TCP","54","64188  >  80 [FIN, ACK] Seq=172 Ack=402 Win=130816 Len=0","511"
"72","2.462867","130.192.1.34","192.168.1.122","TCP","60","80  >  64188 [FIN, ACK] Seq=402 Ack=173 Win=30336 Len=0","237"
"73","2.463568","192.168.1.122","130.192.1.34","TCP","54","64188  >  80 [ACK] Seq=173 Ack=403 Win=130816 Len=0","511"
"74","2.464942","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=17432 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"75","2.465261","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"76","2.465410","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=20352 Win=131328 Len=0","513"
"77","2.465813","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=20352 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"78","2.465813","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=21812 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"79","2.465813","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"80","2.465813","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=24732 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"81","2.465813","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=26192 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"82","2.465813","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"83","2.465813","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=29112 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"84","2.465813","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=30572 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"85","2.466147","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=32032 Win=131328 Len=0","513"
"86","2.467786","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"87","2.467786","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=33492 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"88","2.468063","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=34952 Win=131328 Len=0","513"
"89","2.469066","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=34952 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"90","2.469066","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"91","2.469066","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=37872 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"92","2.469066","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"93","2.469066","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=40792 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"94","2.469066","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=42252 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"95","2.469066","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"96","2.469066","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=45172 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"97","2.469538","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=46632 Win=131328 Len=0","513"
"98","2.488404","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=46632 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"99","2.488767","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"100","2.488767","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=49552 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"101","2.488767","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=51012 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"102","2.488767","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"103","2.488767","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=53932 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"104","2.488906","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=55392 Win=131328 Len=0","513"
"105","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=55392 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"106","2.490199","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"107","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=58312 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"108","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=59772 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"109","2.490199","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"110","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=62692 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"111","2.490199","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"112","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=65612 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"113","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=67072 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"114","2.490199","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"115","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=69992 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"116","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=71452 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"117","2.490199","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"118","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=74372 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"119","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=75832 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"120","2.490199","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"121","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=78752 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"122","2.490199","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [PSH, ACK] Seq=80212 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"123","2.490489","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=81672 Win=123904 Len=0","484"
"124","2.492572","130.192.1.34","192.168.1.122","TLSv1.2","354","Application Data","245"
"125","2.492572","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=81972 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"126","2.492572","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=83432 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"127","2.492572","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=84892 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"128","2.492572","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=86352 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"129","2.492724","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=87812 Win=117760 Len=0","460"
"130","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=87812 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"131","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=89272 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"132","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=90732 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"133","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=92192 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"134","2.493579","130.192.1.34","192.168.1.122","TLSv1.2","691","Application Data","245"
"135","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=94289 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"136","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=95749 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"137","2.493579","130.192.1.34","192.168.1.122","TLSv1.2","1259","Application Data","245"
"138","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=98414 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"139","2.493579","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=99874 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"140","2.493579","130.192.1.34","192.168.1.122","TLSv1.2","1259","Application Data","245"
"141","2.493747","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=102539 Win=103168 Len=0","403"
"142","2.494140","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64189  >  443 [ACK] Seq=735 Ack=102539 Win=106496 Len=0","416"
"143","2.494873","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64189  >  443 [ACK] Seq=735 Ack=102539 Win=131328 Len=0","513"
"144","2.512703","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=102539 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"145","2.512703","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=103999 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"146","2.512703","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"147","2.512842","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=106919 Win=131328 Len=0","513"
"148","2.513079","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=106919 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"149","2.513079","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=108379 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"150","2.513181","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=109839 Win=131328 Len=0","513"
"151","2.513576","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"152","2.513576","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=111299 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"153","2.513576","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=112759 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"154","2.513576","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"155","2.513576","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=115679 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"156","2.513576","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=117139 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"157","2.513576","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"158","2.513747","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=120059 Win=131328 Len=0","513"
"159","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=120059 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"160","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=121519 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"161","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"162","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=124439 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"163","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"164","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=127359 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"165","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=128819 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"166","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"167","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=131739 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"168","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=133199 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"169","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"170","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=136119 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"171","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=137579 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"172","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"173","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=140499 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"174","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=141959 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"175","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"176","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=144879 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"177","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=146339 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"178","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"179","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=149259 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"180","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"181","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=152179 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"182","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=153639 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"183","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"184","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=156559 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"185","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=158019 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"186","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"187","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=160939 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"188","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=162399 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"189","2.515038","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"190","2.515038","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=165319 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"191","2.515613","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=166779 Win=131328 Len=0","513"
"192","2.515769","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=166779 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"193","2.515769","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"194","2.515769","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=169699 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"195","2.515769","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=171159 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"196","2.515769","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"197","2.515884","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=174079 Win=131328 Len=0","513"
"198","2.516629","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=174079 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"199","2.516629","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"200","2.516629","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=176999 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"201","2.516629","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=178459 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"202","2.516629","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"203","2.516754","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=181379 Win=131328 Len=0","513"
"204","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=181379 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"205","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=182839 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"206","2.518978","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"207","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=185759 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"208","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=187219 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"209","2.518978","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"210","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=190139 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"211","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=191599 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"212","2.518978","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"213","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=194519 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"214","2.518978","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"215","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=197439 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"216","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=198899 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"217","2.518978","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"218","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=201819 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"219","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=203279 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"220","2.518978","130.192.1.34","192.168.1.122","TLSv1.2","1022","Application Data [TCP segment of a reassembled PDU]","245"
"221","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=205707 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"222","2.518978","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=207167 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"223","2.518978","130.192.1.34","192.168.1.122","TCP","462","443  >  64189 [ACK] Seq=208627 Ack=735 Win=31360 Len=408 [TCP segment of a reassembled PDU]","245"
"224","2.519383","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=209035 Win=128000 Len=0","500"
"225","2.519552","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64189  >  443 [ACK] Seq=735 Ack=209035 Win=131328 Len=0","513"
"226","2.520250","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"227","2.520250","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=210495 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"228","2.520250","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=211955 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"229","2.520250","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"230","2.520250","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=214875 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"231","2.520250","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=216335 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"232","2.520410","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=217795 Win=128256 Len=0","501"
"233","2.520844","192.168.1.122","130.192.1.34","TCP","54","[TCP Window Update] 64189  >  443 [ACK] Seq=735 Ack=217795 Win=131328 Len=0","513"
"234","2.535989","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"235","2.535989","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=219255 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"236","2.536138","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=220715 Win=131328 Len=0","513"
"237","2.536346","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"238","2.536346","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=222175 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"239","2.536346","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=223635 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"240","2.536346","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"241","2.536648","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=226555 Win=131328 Len=0","513"
"242","2.536927","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=226555 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"243","2.536927","130.192.1.34","192.168.1.122","TCP","1514","443  >  64189 [ACK] Seq=228015 Ack=735 Win=31360 Len=1460 [TCP segment of a reassembled PDU]","245"
"244","2.536927","130.192.1.34","192.168.1.122","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]","245"
"245","2.536927","130.192.1.34","192.168.1.122","TCP","138","443  >  64189 [ACK] Seq=230935 Ack=735 Win=31360 Len=84 [TCP segment of a reassembled PDU]","245"
"246","2.537130","192.168.1.122","130.192.1.34","TCP","54","64189  >  443 [ACK] Seq=735 Ack=231019 Win=131328 Len=0","513"
